production_date_yymmdd,check_no,qr_read_ts,all_clear_ts,production_date,packing_date,tehai_no,order_no,product_name,width_mm,height_mm,material_code1,material_name1,material_qty1,material_code2,material_name2,material_qty2,qr_clear_count,initial_clear_count,forced_clear_count,material_pick_count,error_code
260105,CHK-260105108,2026-01-05 10:43:41,2026-01-05 10:46:36,2026-01-05,2026-01-05,TEH-260105108,ORD-260105-108,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105109,2026-01-05 10:46:45,2026-01-05 10:49:40,2026-01-05,2026-01-05,TEH-260105109,ORD-260105-109,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105111,2026-01-05 10:49:51,2026-01-05 10:52:54,2026-01-05,2026-01-05,TEH-260105111,ORD-260105-111,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105113,2026-01-05 10:53:14,2026-01-05 10:56:46,2026-01-05,2026-01-05,TEH-260105113,ORD-260105-113,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105115,2026-01-05 10:56:53,2026-01-05 11:00:28,2026-01-05,2026-01-05,TEH-260105115,ORD-260105-115,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105119,2026-01-05 11:00:48,2026-01-05 11:04:17,2026-01-05,2026-01-05,TEH-260105119,ORD-260105-119,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105122,2026-01-05 11:04:37,2026-01-05 11:07:51,2026-01-05,2026-01-05,TEH-260105122,ORD-260105-122,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105124,2026-01-05 11:08:00,2026-01-05 11:11:24,2026-01-05,2026-01-05,TEH-260105124,ORD-260105-124,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105126,2026-01-05 11:11:35,2026-01-05 11:14:38,2026-01-05,2026-01-05,TEH-260105126,ORD-260105-126,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105127,2026-01-05 11:14:48,2026-01-05 11:18:08,2026-01-05,2026-01-05,TEH-260105127,ORD-260105-127,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105128,2026-01-05 11:18:25,2026-01-05 11:21:24,2026-01-05,2026-01-05,TEH-260105128,ORD-260105-128,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105135,2026-01-05 11:21:37,2026-01-05 11:24:40,2026-01-05,2026-01-05,TEH-260105135,ORD-260105-135,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105139,2026-01-05 11:24:52,2026-01-05 11:27:46,2026-01-05,2026-01-05,TEH-260105139,ORD-260105-139,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105141,2026-01-05 11:27:58,2026-01-05 11:30:59,2026-01-05,2026-01-05,TEH-260105141,ORD-260105-141,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105143,2026-01-05 11:31:17,2026-01-05 11:34:36,2026-01-05,2026-01-05,TEH-260105143,ORD-260105-143,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105145,2026-01-05 11:34:49,2026-01-05 11:38:11,2026-01-05,2026-01-05,TEH-260105145,ORD-260105-145,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105146,2026-01-05 11:38:20,2026-01-05 11:41:58,2026-01-05,2026-01-05,TEH-260105146,ORD-260105-146,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105149,2026-01-05 11:42:03,2026-01-05 11:45:01,2026-01-05,2026-01-05,TEH-260105149,ORD-260105-149,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105150,2026-01-05 11:45:16,2026-01-05 11:48:23,2026-01-05,2026-01-05,TEH-260105150,ORD-260105-150,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105151,2026-01-05 11:48:30,2026-01-05 11:51:47,2026-01-05,2026-01-05,TEH-260105151,ORD-260105-151,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105154,2026-01-05 11:52:00,2026-01-05 11:54:58,2026-01-05,2026-01-05,TEH-260105154,ORD-260105-154,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105155,2026-01-05 11:55:05,2026-01-05 11:58:11,2026-01-05,2026-01-05,TEH-260105155,ORD-260105-155,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105156,2026-01-05 13:00:00,2026-01-05 13:02:55,2026-01-05,2026-01-05,TEH-260105156,ORD-260105-156,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105158,2026-01-05 13:03:02,2026-01-05 13:06:02,2026-01-05,2026-01-05,TEH-260105158,ORD-260105-158,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105159,2026-01-05 13:06:21,2026-01-05 13:09:13,2026-01-05,2026-01-05,TEH-260105159,ORD-260105-159,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105160,2026-01-05 13:09:29,2026-01-05 13:12:40,2026-01-05,2026-01-05,TEH-260105160,ORD-260105-160,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105161,2026-01-05 13:12:50,2026-01-05 13:15:54,2026-01-05,2026-01-05,TEH-260105161,ORD-260105-161,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105162,2026-01-05 13:16:10,2026-01-05 13:19:16,2026-01-05,2026-01-05,TEH-260105162,ORD-260105-162,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105165,2026-01-05 13:19:34,2026-01-05 13:22:50,2026-01-05,2026-01-05,TEH-260105165,ORD-260105-165,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105166,2026-01-05 13:22:56,2026-01-05 13:26:15,2026-01-05,2026-01-05,TEH-260105166,ORD-260105-166,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105168,2026-01-05 13:26:23,2026-01-05 13:29:55,2026-01-05,2026-01-05,TEH-260105168,ORD-260105-168,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105169,2026-01-05 13:30:01,2026-01-05 13:33:14,2026-01-05,2026-01-05,TEH-260105169,ORD-260105-169,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105172,2026-01-05 13:33:32,2026-01-05 13:36:30,2026-01-05,2026-01-05,TEH-260105172,ORD-260105-172,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105176,2026-01-05 13:36:46,2026-01-05 13:40:01,2026-01-05,2026-01-05,TEH-260105176,ORD-260105-176,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105177,2026-01-05 13:40:09,2026-01-05 13:43:09,2026-01-05,2026-01-05,TEH-260105177,ORD-260105-177,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105180,2026-01-05 13:43:23,2026-01-05 13:46:33,2026-01-05,2026-01-05,TEH-260105180,ORD-260105-180,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105184,2026-01-05 13:46:48,2026-01-05 13:49:51,2026-01-05,2026-01-05,TEH-260105184,ORD-260105-184,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105185,2026-01-05 13:50:07,2026-01-05 13:53:15,2026-01-05,2026-01-05,TEH-260105185,ORD-260105-185,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105189,2026-01-05 13:53:28,2026-01-05 13:56:46,2026-01-05,2026-01-05,TEH-260105189,ORD-260105-189,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105190,2026-01-05 13:56:59,2026-01-05 14:00:26,2026-01-05,2026-01-05,TEH-260105190,ORD-260105-190,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105192,2026-01-05 14:00:45,2026-01-05 14:03:44,2026-01-05,2026-01-05,TEH-260105192,ORD-260105-192,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105193,2026-01-05 14:04:01,2026-01-05 14:07:16,2026-01-05,2026-01-05,TEH-260105193,ORD-260105-193,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105194,2026-01-05 14:07:35,2026-01-05 14:11:04,2026-01-05,2026-01-05,TEH-260105194,ORD-260105-194,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106005,2026-01-06 08:19:33,2026-01-06 08:22:34,2026-01-06,2026-01-06,TEH-260106005,ORD-260106-005,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106007,2026-01-06 08:22:47,2026-01-06 08:26:10,2026-01-06,2026-01-06,TEH-260106007,ORD-260106-007,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106008,2026-01-06 08:26:26,2026-01-06 08:29:46,2026-01-06,2026-01-06,TEH-260106008,ORD-260106-008,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106010,2026-01-06 08:29:57,2026-01-06 08:32:55,2026-01-06,2026-01-06,TEH-260106010,ORD-260106-010,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106011,2026-01-06 08:33:05,2026-01-06 08:36:05,2026-01-06,2026-01-06,TEH-260106011,ORD-260106-011,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106012,2026-01-06 08:36:24,2026-01-06 08:39:33,2026-01-06,2026-01-06,TEH-260106012,ORD-260106-012,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106013,2026-01-06 08:39:53,2026-01-06 08:43:12,2026-01-06,2026-01-06,TEH-260106013,ORD-260106-013,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106014,2026-01-06 08:43:30,2026-01-06 08:46:40,2026-01-06,2026-01-06,TEH-260106014,ORD-260106-014,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106015,2026-01-06 08:46:46,2026-01-06 08:49:47,2026-01-06,2026-01-06,TEH-260106015,ORD-260106-015,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106016,2026-01-06 08:50:05,2026-01-06 08:53:31,2026-01-06,2026-01-06,TEH-260106016,ORD-260106-016,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106021,2026-01-06 08:53:37,2026-01-06 08:56:52,2026-01-06,2026-01-06,TEH-260106021,ORD-260106-021,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106024,2026-01-06 08:57:07,2026-01-06 09:00:19,2026-01-06,2026-01-06,TEH-260106024,ORD-260106-024,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106028,2026-01-06 09:00:38,2026-01-06 09:03:39,2026-01-06,2026-01-06,TEH-260106028,ORD-260106-028,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106029,2026-01-06 09:03:45,2026-01-06 09:06:55,2026-01-06,2026-01-06,TEH-260106029,ORD-260106-029,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106031,2026-01-06 09:07:07,2026-01-06 09:10:06,2026-01-06,2026-01-06,TEH-260106031,ORD-260106-031,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106032,2026-01-06 09:10:24,2026-01-06 09:13:28,2026-01-06,2026-01-06,TEH-260106032,ORD-260106-032,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106035,2026-01-06 09:13:48,2026-01-06 09:16:50,2026-01-06,2026-01-06,TEH-260106035,ORD-260106-035,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106036,2026-01-06 09:17:09,2026-01-06 09:20:12,2026-01-06,2026-01-06,TEH-260106036,ORD-260106-036,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106039,2026-01-06 09:20:26,2026-01-06 09:23:33,2026-01-06,2026-01-06,TEH-260106039,ORD-260106-039,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106041,2026-01-06 09:23:39,2026-01-06 09:26:51,2026-01-06,2026-01-06,TEH-260106041,ORD-260106-041,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106043,2026-01-06 09:26:57,2026-01-06 09:29:53,2026-01-06,2026-01-06,TEH-260106043,ORD-260106-043,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106044,2026-01-06 09:30:07,2026-01-06 09:33:28,2026-01-06,2026-01-06,TEH-260106044,ORD-260106-044,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106048,2026-01-06 09:33:36,2026-01-06 09:36:39,2026-01-06,2026-01-06,TEH-260106048,ORD-260106-048,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106049,2026-01-06 09:36:49,2026-01-06 09:39:44,2026-01-06,2026-01-06,TEH-260106049,ORD-260106-049,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106050,2026-01-06 09:39:50,2026-01-06 09:42:49,2026-01-06,2026-01-06,TEH-260106050,ORD-260106-050,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106054,2026-01-06 09:43:04,2026-01-06 09:46:22,2026-01-06,2026-01-06,TEH-260106054,ORD-260106-054,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106057,2026-01-06 09:46:31,2026-01-06 09:49:36,2026-01-06,2026-01-06,TEH-260106057,ORD-260106-057,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106061,2026-01-06 09:49:46,2026-01-06 09:52:47,2026-01-06,2026-01-06,TEH-260106061,ORD-260106-061,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106064,2026-01-06 09:53:02,2026-01-06 09:56:11,2026-01-06,2026-01-06,TEH-260106064,ORD-260106-064,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106065,2026-01-06 09:56:20,2026-01-06 09:59:27,2026-01-06,2026-01-06,TEH-260106065,ORD-260106-065,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106066,2026-01-06 09:59:33,2026-01-06 10:02:58,2026-01-06,2026-01-06,TEH-260106066,ORD-260106-066,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106068,2026-01-06 10:03:14,2026-01-06 10:06:18,2026-01-06,2026-01-06,TEH-260106068,ORD-260106-068,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106070,2026-01-06 10:06:31,2026-01-06 10:09:36,2026-01-06,2026-01-06,TEH-260106070,ORD-260106-070,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
