production_date_yymmdd,check_no,qr_read_ts,all_clear_ts,production_date,packing_date,tehai_no,order_no,product_name,width_mm,height_mm,material_code1,material_name1,material_qty1,material_code2,material_name2,material_qty2,qr_clear_count,initial_clear_count,forced_clear_count,material_pick_count,error_code
260105,CHK-260105037,2026-01-05 09:10:58,2026-01-05 09:14:32,2026-01-05,2026-01-05,TEH-260105037,ORD-260105-037,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105039,2026-01-05 09:14:39,2026-01-05 09:18:35,2026-01-05,2026-01-05,TEH-260105039,ORD-260105-039,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105042,2026-01-05 09:18:40,2026-01-05 09:22:03,2026-01-05,2026-01-05,TEH-260105042,ORD-260105-042,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105043,2026-01-05 09:22:10,2026-01-05 09:25:41,2026-01-05,2026-01-05,TEH-260105043,ORD-260105-043,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105046,2026-01-05 09:25:50,2026-01-05 09:29:27,2026-01-05,2026-01-05,TEH-260105046,ORD-260105-046,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105050,2026-01-05 09:29:45,2026-01-05 09:33:34,2026-01-05,2026-01-05,TEH-260105050,ORD-260105-050,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105054,2026-01-05 09:33:49,2026-01-05 09:37:26,2026-01-05,2026-01-05,TEH-260105054,ORD-260105-054,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105057,2026-01-05 09:37:46,2026-01-05 09:41:40,2026-01-05,2026-01-05,TEH-260105057,ORD-260105-057,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105059,2026-01-05 09:41:55,2026-01-05 09:45:43,2026-01-05,2026-01-05,TEH-260105059,ORD-260105-059,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105060,2026-01-05 09:46:03,2026-01-05 09:49:49,2026-01-05,2026-01-05,TEH-260105060,ORD-260105-060,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105063,2026-01-05 09:50:04,2026-01-05 09:54:12,2026-01-05,2026-01-05,TEH-260105063,ORD-260105-063,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105066,2026-01-05 09:54:24,2026-01-05 09:58:09,2026-01-05,2026-01-05,TEH-260105066,ORD-260105-066,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105067,2026-01-05 09:58:24,2026-01-05 10:02:30,2026-01-05,2026-01-05,TEH-260105067,ORD-260105-067,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105069,2026-01-05 10:02:46,2026-01-05 10:06:20,2026-01-05,2026-01-05,TEH-260105069,ORD-260105-069,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105072,2026-01-05 10:06:32,2026-01-05 10:10:50,2026-01-05,2026-01-05,TEH-260105072,ORD-260105-072,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105074,2026-01-05 10:11:06,2026-01-05 10:14:30,2026-01-05,2026-01-05,TEH-260105074,ORD-260105-074,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105075,2026-01-05 10:14:45,2026-01-05 10:18:13,2026-01-05,2026-01-05,TEH-260105075,ORD-260105-075,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105076,2026-01-05 10:18:20,2026-01-05 10:22:13,2026-01-05,2026-01-05,TEH-260105076,ORD-260105-076,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105077,2026-01-05 10:22:26,2026-01-05 10:26:17,2026-01-05,2026-01-05,TEH-260105077,ORD-260105-077,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105078,2026-01-05 10:26:24,2026-01-05 10:30:42,2026-01-05,2026-01-05,TEH-260105078,ORD-260105-078,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105080,2026-01-05 10:30:50,2026-01-05 10:34:56,2026-01-05,2026-01-05,TEH-260105080,ORD-260105-080,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105082,2026-01-05 10:35:10,2026-01-05 10:39:04,2026-01-05,2026-01-05,TEH-260105082,ORD-260105-082,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105084,2026-01-05 10:39:22,2026-01-05 10:43:15,2026-01-05,2026-01-05,TEH-260105084,ORD-260105-084,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105085,2026-01-05 10:43:31,2026-01-05 10:47:20,2026-01-05,2026-01-05,TEH-260105085,ORD-260105-085,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105086,2026-01-05 10:47:38,2026-01-05 10:51:24,2026-01-05,2026-01-05,TEH-260105086,ORD-260105-086,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105087,2026-01-05 10:51:39,2026-01-05 10:55:20,2026-01-05,2026-01-05,TEH-260105087,ORD-260105-087,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105089,2026-01-05 10:55:31,2026-01-05 10:59:24,2026-01-05,2026-01-05,TEH-260105089,ORD-260105-089,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105093,2026-01-05 10:59:38,2026-01-05 11:03:21,2026-01-05,2026-01-05,TEH-260105093,ORD-260105-093,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105094,2026-01-05 11:03:27,2026-01-05 11:06:56,2026-01-05,2026-01-05,TEH-260105094,ORD-260105-094,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105097,2026-01-05 11:07:03,2026-01-05 11:10:53,2026-01-05,2026-01-05,TEH-260105097,ORD-260105-097,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105101,2026-01-05 11:11:09,2026-01-05 11:14:46,2026-01-05,2026-01-05,TEH-260105101,ORD-260105-101,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105102,2026-01-05 11:15:05,2026-01-05 11:18:43,2026-01-05,2026-01-05,TEH-260105102,ORD-260105-102,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105107,2026-01-05 11:18:51,2026-01-05 11:22:24,2026-01-05,2026-01-05,TEH-260105107,ORD-260105-107,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105110,2026-01-05 11:22:29,2026-01-05 11:26:41,2026-01-05,2026-01-05,TEH-260105110,ORD-260105-110,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105112,2026-01-05 11:26:58,2026-01-05 11:31:05,2026-01-05,2026-01-05,TEH-260105112,ORD-260105-112,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105116,2026-01-05 11:31:22,2026-01-05 11:35:11,2026-01-05,2026-01-05,TEH-260105116,ORD-260105-116,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105117,2026-01-05 11:35:18,2026-01-05 11:38:58,2026-01-05,2026-01-05,TEH-260105117,ORD-260105-117,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105118,2026-01-05 11:39:09,2026-01-05 11:43:06,2026-01-05,2026-01-05,TEH-260105118,ORD-260105-118,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105120,2026-01-05 11:43:24,2026-01-05 11:46:50,2026-01-05,2026-01-05,TEH-260105120,ORD-260105-120,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105130,2026-01-05 11:46:56,2026-01-05 11:51:04,2026-01-05,2026-01-05,TEH-260105130,ORD-260105-130,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105132,2026-01-05 11:51:10,2026-01-05 11:54:57,2026-01-05,2026-01-05,TEH-260105132,ORD-260105-132,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105133,2026-01-05 11:55:02,2026-01-05 11:58:47,2026-01-05,2026-01-05,TEH-260105133,ORD-260105-133,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105134,2026-01-05 13:00:00,2026-01-05 13:04:03,2026-01-05,2026-01-05,TEH-260105134,ORD-260105-134,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105136,2026-01-05 13:04:13,2026-01-05 13:08:01,2026-01-05,2026-01-05,TEH-260105136,ORD-260105-136,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105137,2026-01-05 13:08:09,2026-01-05 13:12:09,2026-01-05,2026-01-05,TEH-260105137,ORD-260105-137,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105144,2026-01-05 13:12:23,2026-01-05 13:15:56,2026-01-05,2026-01-05,TEH-260105144,ORD-260105-144,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105148,2026-01-05 13:16:11,2026-01-05 13:19:59,2026-01-05,2026-01-05,TEH-260105148,ORD-260105-148,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105152,2026-01-05 13:20:13,2026-01-05 13:23:46,2026-01-05,2026-01-05,TEH-260105152,ORD-260105-152,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105153,2026-01-05 13:24:05,2026-01-05 13:27:57,2026-01-05,2026-01-05,TEH-260105153,ORD-260105-153,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105157,2026-01-05 13:28:07,2026-01-05 13:31:33,2026-01-05,2026-01-05,TEH-260105157,ORD-260105-157,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105164,2026-01-05 13:31:48,2026-01-05 13:35:22,2026-01-05,2026-01-05,TEH-260105164,ORD-260105-164,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105167,2026-01-05 13:35:34,2026-01-05 13:39:32,2026-01-05,2026-01-05,TEH-260105167,ORD-260105-167,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105171,2026-01-05 13:39:43,2026-01-05 13:43:30,2026-01-05,2026-01-05,TEH-260105171,ORD-260105-171,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105174,2026-01-05 13:43:39,2026-01-05 13:47:22,2026-01-05,2026-01-05,TEH-260105174,ORD-260105-174,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105175,2026-01-05 13:47:34,2026-01-05 13:51:07,2026-01-05,2026-01-05,TEH-260105175,ORD-260105-175,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105178,2026-01-05 13:51:12,2026-01-05 13:55:20,2026-01-05,2026-01-05,TEH-260105178,ORD-260105-178,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105179,2026-01-05 13:55:32,2026-01-05 13:59:30,2026-01-05,2026-01-05,TEH-260105179,ORD-260105-179,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105183,2026-01-05 13:59:35,2026-01-05 14:03:17,2026-01-05,2026-01-05,TEH-260105183,ORD-260105-183,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105186,2026-01-05 14:03:27,2026-01-05 14:07:29,2026-01-05,2026-01-05,TEH-260105186,ORD-260105-186,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105187,2026-01-05 14:07:42,2026-01-05 14:11:06,2026-01-05,2026-01-05,TEH-260105187,ORD-260105-187,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260105,CHK-260105191,2026-01-05 14:11:18,2026-01-05 14:14:47,2026-01-05,2026-01-05,TEH-260105191,ORD-260105-191,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106002,2026-01-06 08:13:29,2026-01-06 08:17:01,2026-01-06,2026-01-06,TEH-260106002,ORD-260106-002,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106003,2026-01-06 08:17:08,2026-01-06 08:20:45,2026-01-06,2026-01-06,TEH-260106003,ORD-260106-003,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106006,2026-01-06 08:21:02,2026-01-06 08:24:39,2026-01-06,2026-01-06,TEH-260106006,ORD-260106-006,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106009,2026-01-06 08:27:30,2026-01-06 08:31:11,2026-01-06,2026-01-06,TEH-260106009,ORD-260106-009,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106022,2026-01-06 08:38:23,2026-01-06 08:42:04,2026-01-06,2026-01-06,TEH-260106022,ORD-260106-022,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106023,2026-01-06 08:42:44,2026-01-06 08:46:18,2026-01-06,2026-01-06,TEH-260106023,ORD-260106-023,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106026,2026-01-06 08:48:53,2026-01-06 08:52:46,2026-01-06,2026-01-06,TEH-260106026,ORD-260106-026,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106033,2026-01-06 08:53:06,2026-01-06 08:57:17,2026-01-06,2026-01-06,TEH-260106033,ORD-260106-033,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106037,2026-01-06 09:04:05,2026-01-06 09:07:45,2026-01-06,2026-01-06,TEH-260106037,ORD-260106-037,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106040,2026-01-06 09:07:58,2026-01-06 09:11:40,2026-01-06,2026-01-06,TEH-260106040,ORD-260106-040,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106042,2026-01-06 09:11:53,2026-01-06 09:15:28,2026-01-06,2026-01-06,TEH-260106042,ORD-260106-042,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106045,2026-01-06 09:15:44,2026-01-06 09:19:39,2026-01-06,2026-01-06,TEH-260106045,ORD-260106-045,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106046,2026-01-06 09:19:56,2026-01-06 09:23:39,2026-01-06,2026-01-06,TEH-260106046,ORD-260106-046,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106051,2026-01-06 09:23:44,2026-01-06 09:27:27,2026-01-06,2026-01-06,TEH-260106051,ORD-260106-051,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106052,2026-01-06 09:27:38,2026-01-06 09:31:16,2026-01-06,2026-01-06,TEH-260106052,ORD-260106-052,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106055,2026-01-06 09:31:31,2026-01-06 09:35:23,2026-01-06,2026-01-06,TEH-260106055,ORD-260106-055,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106056,2026-01-06 09:35:31,2026-01-06 09:39:28,2026-01-06,2026-01-06,TEH-260106056,ORD-260106-056,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106058,2026-01-06 09:39:44,2026-01-06 09:43:25,2026-01-06,2026-01-06,TEH-260106058,ORD-260106-058,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106060,2026-01-06 09:43:39,2026-01-06 09:47:15,2026-01-06,2026-01-06,TEH-260106060,ORD-260106-060,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106062,2026-01-06 09:47:31,2026-01-06 09:50:59,2026-01-06,2026-01-06,TEH-260106062,ORD-260106-062,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106063,2026-01-06 09:51:17,2026-01-06 09:55:01,2026-01-06,2026-01-06,TEH-260106063,ORD-260106-063,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106067,2026-01-06 09:55:06,2026-01-06 09:59:10,2026-01-06,2026-01-06,TEH-260106067,ORD-260106-067,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106073,2026-01-06 09:59:24,2026-01-06 10:03:03,2026-01-06,2026-01-06,TEH-260106073,ORD-260106-073,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106081,2026-01-06 10:03:21,2026-01-06 10:06:59,2026-01-06,2026-01-06,TEH-260106081,ORD-260106-081,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106083,2026-01-06 10:07:18,2026-01-06 10:11:07,2026-01-06,2026-01-06,TEH-260106083,ORD-260106-083,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106084,2026-01-06 10:11:23,2026-01-06 10:14:52,2026-01-06,2026-01-06,TEH-260106084,ORD-260106-084,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106086,2026-01-06 10:15:02,2026-01-06 10:18:56,2026-01-06,2026-01-06,TEH-260106086,ORD-260106-086,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106087,2026-01-06 10:19:03,2026-01-06 10:22:54,2026-01-06,2026-01-06,TEH-260106087,ORD-260106-087,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106088,2026-01-06 10:22:59,2026-01-06 10:26:31,2026-01-06,2026-01-06,TEH-260106088,ORD-260106-088,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106089,2026-01-06 10:26:49,2026-01-06 10:30:43,2026-01-06,2026-01-06,TEH-260106089,ORD-260106-089,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106092,2026-01-06 10:30:52,2026-01-06 10:34:31,2026-01-06,2026-01-06,TEH-260106092,ORD-260106-092,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106094,2026-01-06 10:34:38,2026-01-06 10:38:25,2026-01-06,2026-01-06,TEH-260106094,ORD-260106-094,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106095,2026-01-06 10:38:34,2026-01-06 10:42:26,2026-01-06,2026-01-06,TEH-260106095,ORD-260106-095,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106096,2026-01-06 10:42:31,2026-01-06 10:46:27,2026-01-06,2026-01-06,TEH-260106096,ORD-260106-096,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106100,2026-01-06 10:46:38,2026-01-06 10:50:28,2026-01-06,2026-01-06,TEH-260106100,ORD-260106-100,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106103,2026-01-06 10:50:45,2026-01-06 10:54:28,2026-01-06,2026-01-06,TEH-260106103,ORD-260106-103,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106104,2026-01-06 10:54:35,2026-01-06 10:58:18,2026-01-06,2026-01-06,TEH-260106104,ORD-260106-104,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106105,2026-01-06 10:58:35,2026-01-06 11:02:27,2026-01-06,2026-01-06,TEH-260106105,ORD-260106-105,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106108,2026-01-06 11:02:32,2026-01-06 11:06:18,2026-01-06,2026-01-06,TEH-260106108,ORD-260106-108,RS-90X180-WH,900,1800,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106110,2026-01-06 11:06:36,2026-01-06 11:10:03,2026-01-06,2026-01-06,TEH-260106110,ORD-260106-110,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106111,2026-01-06 11:10:21,2026-01-06 11:14:05,2026-01-06,2026-01-06,TEH-260106111,ORD-260106-111,VT-80X200-LG,800,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106112,2026-01-06 11:14:16,2026-01-06 11:17:40,2026-01-06,2026-01-06,TEH-260106112,ORD-260106-112,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106113,2026-01-06 11:17:51,2026-01-06 11:21:50,2026-01-06,2026-01-06,TEH-260106113,ORD-260106-113,VB-60-90X160-BR,900,1600,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106116,2026-01-06 11:22:04,2026-01-06 11:25:55,2026-01-06,2026-01-06,TEH-260106116,ORD-260106-116,VB-50-80X150-IV,800,1500,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106118,2026-01-06 11:26:05,2026-01-06 11:29:35,2026-01-06,2026-01-06,TEH-260106118,ORD-260106-118,RS-180X220-BK,1800,2200,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
260106,CHK-260106121,2026-01-06 11:29:44,2026-01-06 11:33:21,2026-01-06,2026-01-06,TEH-260106121,ORD-260106-121,RS-120X200-GY,1200,2000,MAT-001,Frame,1,MAT-002,Panel,1,1,1,0,2,
